"areaCode","km2"
"13071054",49.2059204872837
"13071083",12.5539544792017
"13071105",13.7785203831099
"13071130",24.4688583972106
"13071132",17.9403749126759
"13071153",7.00131793762112
"13071164",163.388660407972
"13072006",32.9791268999028
"13072029",119.29372458714
"13072036",6.86610494080146
"13072043",69.925968818898
"13072058",68.1210214942704
"13072060",15.6150333246193
"13072074",25.6999124800579
"13072091",83.6679047103462
"13072093",119.878535498543
"13072106",46.2878543697335
"13072001",15.9918944110132
"13072007",14.7879806876631
"13072017",14.9329895537526
"13072047",9.28651401248753
"13072075",6.18687486899185
"13072083",9.35125447790551
"13072086",18.8347493391995
"13072099",9.31052392274129
"13072117",9.24107162636256
"13072009",39.7111296908283
"13072013",73.0530878682823
"13072020",39.2987923801301
"13072028",12.6817057352296
"13072050",41.8335056758027
"13072053",39.773475227103
"13072078",6.1544306018486
"13072089",14.8978297453771
"13072101",9.92568986840773
"13072104",40.0687229603198
"13072114",41.456704458648
"13072120",22.707558703177
"13072019",32.911850648886
"13072081",12.9677677375655
"13072087",9.58576044587946
"13072108",11.3670809884528
"13072004",45.3229281211178
"13072010",69.0721218007343
"13072031",21.7808842474959
"13072035",40.8378081406296
"13072111",69.5973302279811
"13072033",16.4293076577647
"13072039",12.7792654154316
"13072042",59.0542428320113
"13072044",23.7495380935879
"13072055",7.64074238093877
"13072061",14.3241566601975
"13072067",34.9279245242765
"13072069",15.9629567174783
"13072071",24.5739531801217
"13072073",25.1789575741043
"13072079",32.4069353251421
"13072084",32.290010194932
"13072092",11.2350523959813
"13072119",24.8925854694891
"13072026",64.7185916819816
"13072048",27.1674827164559
"13072056",87.4881393273284
"13072059",36.7431467553
"13072063",141.093342420252
"13072027",33.0333290301857
"13072046",22.8678035060287
"13072062",115.226401743951
"13072112",69.5409354645557
"13072003",24.22314614189
"13072023",35.6708988369943
"13072024",15.7078014081357
"13072038",24.4778697570772
"13072040",21.975874700416
"13072041",26.2863039695099
"13072045",24.0296441725643
"13072049",26.5037045930409
"13072066",30.3352746528527
"13072082",42.7138521672297
"13072094",32.0204874999093
"13072096",24.4038203328547
"13072103",20.9311300788608
"13072109",14.8645765377722
"13072113",19.8240519176079
"13072002",14.7194866965411
"13072005",16.013727893141
"13072008",24.3467480501147
"13072014",40.0850891632742
"13072022",53.3461023510566
"13072085",33.8028379406062
"13072012",29.0877115954232
"13072015",26.6910914876457
"13072032",34.6431557239628
"13072072",10.4947868543427
"13072088",22.2895476471505
"13072011",9.75213622987843
"13072018",14.216402920639
"13072051",14.8103573803506
"13072090",12.6902302326214
"13072095",38.395636380416
"13072110",16.2500460102742
"13072116",17.1090590772909
"13072021",32.5240467703233
"13072034",10.4800459384575
"13072037",16.4248323506269
"13072076",7.74081782412133
"13072097",33.6759133048663
"13072102",8.77392839453626
"13072105",23.5346889915066
"13072107",26.1631980407616
"13072118",14.9425810230265
"13072030",11.5372032677011
"13072057",14.0587917653496
"13072064",14.6507155808773
"13072077",23.5183520498433
"13072080",13.0169209303939
"13072098",14.9979756850109
"13072121",26.3950250114074
"13073011",23.2246041652226
"13073035",51.3165041455231
"13073055",140.645901700498
"13073070",65.3908082223982
"13073080",45.518390629323
"13073088",37.2451738282095
"13073089",149.759190052896
"13073105",48.6938860045989
"13073005",19.9767612090206
"13073037",28.8256946354935
"13073044",10.5456507736444
"13073046",17.3422287179162
"13073066",13.5180973009253
"13073068",16.7598237745247
"13073009",40.0294148872075
"13073018",26.9989233158007
"13073025",17.4386113978163
"13073042",13.033536494184
"13073043",18.044928667543
"13073051",21.8738541768866
"13073053",13.6993566012273
"13073069",8.13744219210691
"13073077",49.8952740390248
"13073094",34.9979109527078
"13073010",52.779315771126
"13073014",11.0025740393984
"13073027",63.3666836474784
"13073038",27.2085811493999
"13073049",8.83029466222048
"13073063",25.130392632599
"13073064",7.50247456454742
"13073065",39.8168268908095
"13073072",16.724852771678
"13073074",22.8950477195972
"13073083",20.8141133873224
"13073002",5.64158054245137
"13073012",61.7337873440286
"13073017",26.8797989203496
"13073067",9.9172644389081
"13073100",9.73314399836478
"13073103",6.95811662979913
"13073024",14.511059974565
"13073029",41.3555490351799
"13073034",49.9916638756405
"13073057",27.5761756627707
"13073062",20.9022291746893
"13073076",15.4997606313463
"13073086",27.0807052403904
"13073096",70.2977307354555
"13073097",17.7172806706123
"13073098",20.8177713107438
"13073023",22.4287112342761
"13073090",159.964739611404
"13073102",48.0174826436179
"13073006",2.13653570946097
"13073031",6.44133300520027
"13073048",13.9667622504582
"13073084",14.1057423125058
"13073106",25.9640508728349
"13073107",19.485630504493
"13073036",15.4778030642633
"13073041",17.8956301463299
"13073054",18.9200860863197
"13073060",65.0972696797503
"13073061",15.0875463237749
"13073087",33.6164404423136
"13073099",15.6158088362007
"13073104",4.8522273551265
"13073004",22.0480256934818
"13073013",16.0313120781522
"13073019",20.6736452623332
"13073030",19.205843994844
"13073052",11.693247317738
"13073071",11.9565077744664
"13073078",28.679490293524
"13073101",26.1022848447695
"13073007",26.3867298371286
"13073015",44.9218289543562
"13073016",29.9444174427538
"13073020",15.5172289486217
"13073022",55.293120125926
"13073032",36.3089093992933
"13073033",23.512508840569
"13073039",14.6222829633174
"13073050",40.144929517544
"13073093",54.5851944600717
"13073001",58.9502542292612
"13073075",88.2331915407615
"13073082",21.4439060357531
"13073085",34.389522365416
"13073003",20.9077393799623
"13073021",22.6690369757564
"13073028",22.1269943026021
"13073040",16.5130884927966
"13073045",20.5980541510553
"13073059",21.070539717656
"13073073",31.4666809448242
"13073079",32.7586655768474
"13073081",21.0227827796568
"13073092",35.8205513620478
"13073095",37.6364332833562
"13074026",53.1125909031804
"13074035",32.3908347457018
"13074087",41.1586009255333
"13074002",22.4142629114285
"13074003",15.2533131067381
"13074008",65.5240332782665
"13074019",30.88370874054
"13074030",6.44068859775341
"13074031",19.4463067409966
"13074047",33.5249265752988
"13074053",8.38472252617037
"13074082",13.5325627046552
"13074020",20.6611476354265
"13074021",47.5181774302804
"13074040",15.6981115131397
"13074043",39.0177766757154
"13074054",24.1474907840575
"13074068",31.3518095266073
"13074070",10.8684723317048
"13074081",32.6753987931381
"13074005",18.0299550099568
"13074022",23.3457456213243
"13074069",19.3316494525197
"13074071",14.7302067470062
"13074077",25.1444575092082
"13074079",48.0362682991819
"13074085",15.8279149772258
"13074093",45.15980462672
"13074010",16.889624704042
"13074016",38.2594816486077
"13074032",40.0011900897908
"13074037",52.0714475381084
"13074039",44.4011172350499
"13074089",9.55158073392057
"13074001",23.1849902461665
"13074012",29.6725034837956
"13074014",10.4600906349973
"13074015",9.36064965809095
"13074024",22.064798593729
"13074025",19.9792607601299
"13074038",25.4185072575723
"13074048",43.2296901633387
"13074050",25.1696385268687
"13074061",13.482470097822
"13074062",2.53241935780883
"13074064",15.3955579969983
"13074072",19.2442606405935
"13074075",4.39345721173143
"13074088",12.1739887152333
"13074004",23.1085462123015
"13074007",29.4140852577214
"13074009",13.2268962320384
"13074034",15.3674260480134
"13074044",11.6076455474297
"13074056",42.6739421532444
"13074006",24.0624021107123
"13074023",39.3415734443438
"13074036",20.7348928457999
"13074046",12.8981637997292
"13074057",28.1002735973552
"13074060",16.7793901903691
"13074084",44.977081411593
"13074090",40.2899388770888
"13074091",20.154832055204
"13074013",30.7165203158096
"13074018",14.4581790614993
"13074028",6.67152523543477
"13074033",13.5069690020509
"13074042",33.2059839493104
"13074065",45.13948632357
"13074066",12.1039681609066
"13074073",19.1022480451393
"13074078",9.34108644962025
"13074080",8.94073610396957
"13074092",24.1649973393412
"13074017",66.0481314616518
"13074027",5.62508142539871
"13074049",54.5498915088107
"13074052",10.174461596728
"13074067",10.0548671573501
"13074074",52.6054848628614
"13074076",36.3037279849138
"13074094",25.804000603076
"13075005",54.8276685190396
"13075039",50.5005509484038
"13075049",34.2835711573463
"13075105",55.5258488553467
"13075130",86.2687621218786
"13075136",35.7937656821916
"13075021",25.5454445565694
"13075072",10.349020122822
"13075074",28.0976403902805
"13075087",15.9150985469101
"13075124",6.12339266589761
"13075144",58.923739295651
"13075147",30.2993706824262
"13075001",18.4910662544706
"13075003",12.6901922037153
"13075031",89.3540668787117
"13075037",2.88081328758526
"13075051",45.0293732549959
"13075075",20.0714153485308
"13075078",33.5187741906831
"13075084",29.9929084940021
"13075085",31.5961553881652
"13075089",10.9797785664861
"13075093",24.4491393504875
"13075139",24.3903926835883
"13075007",20.916175404608
"13075013",12.4713578985491
"13075015",48.0283149644356
"13075020",40.4291765752416
"13075022",13.6857478813672
"13075029",77.4532746966996
"13075053",15.3971596005608
"13075068",21.3259593907471
"13075073",12.4612504711587
"13075088",28.8035963485703
"13075098",24.5189931937646
"13075101",16.1040571642379
"13075110",14.7698794653499
"13075116",13.6612878889499
"13075122",24.04695659242
"13075127",71.4995416406601
"13075128",18.8858872617378
"13075155",42.8174471588573
"13075002",24.0971619205655
"13075009",38.849136129047
"13075023",14.9466944139141
"13075054",33.0333206935053
"13075070",32.3370328023639
"13075134",6.09164241726947
"13075140",22.1200808292298
"13075008",24.0681105907509
"13075025",15.5357633045509
"13075027",26.3688885492938
"13075050",10.2877140195811
"13075076",13.248926479907
"13075091",23.578557990994
"13075102",20.17948758606
"13075141",32.1968122719991
"13075142",37.5425133484097
"13075011",22.1362498325894
"13075012",33.3950936939569
"13075016",12.7116739515071
"13075035",15.5613432271901
"13075038",34.4789585872066
"13075067",43.5169955902698
"13075079",21.8530799691396
"13075095",20.3868045095307
"13075107",78.3657896489186
"13075108",15.3116282339579
"13075113",47.1764799301827
"13075117",23.7428128365827
"13075119",57.9146659659082
"13075018",16.1144658134224
"13075046",9.34723147695351
"13075059",26.6379987357807
"13075060",19.8192821003063
"13075069",17.7953453256688
"13075081",14.5095379029226
"13075083",13.6763773636934
"13075097",24.5174908908407
"13075120",35.2156327591696
"13075146",19.6112719646144
"13075036",37.1515453675834
"13075082",89.8228682762264
"13075123",44.4402090220566
"13075004",29.0903909460244
"13075033",43.2056569488335
"13075045",21.6480246917286
"13075048",15.2506501938522
"13075118",29.6324575389591
"13075131",74.8021369497719
"13075143",48.9587287047358
"13075017",11.0308181402427
"13075032",25.6295931705546
"13075042",9.59455026499558
"13075055",62.2522070728786
"13075063",23.5696297122724
"13075071",7.87638910129857
"13075103",6.52004617867857
"13075104",10.5159119175064
"13075109",7.90728705917263
"13075115",35.3442299959307
"13075126",21.1492717370722
"13075138",56.0504861258302
"13075149",13.4633028579696
"13075058",4.88793162422013
"13075092",15.2604405126518
"13075106",24.5272431268805
"13075133",5.48515553234255
"13075151",8.70382120177388
"13075010",24.0186239583426
"13075026",27.8461447575484
"13075034",9.83927881108171
"13075056",3.40108296709538
"13075065",12.9227253820796
"13075066",5.56906297782288
"13075080",5.70681907881343
"13075090",19.6681588875821
"13075111",12.9108310101345
"13075114",30.6134468619205
"13075129",14.5541386898309
"13075135",13.9806805504723
"13075137",37.6325347640418
"13075148",3.05136976401067
"13075152",9.16827027457976
"13075006",17.4299930071232
"13075040",8.14089423719335
"13075041",49.0276395890384
"13075043",28.9697364498042
"13075044",56.8497148103852
"13075061",33.4162343916618
"13075094",46.5204110808685
"13075121",35.6281868320191
"13075125",18.663315958848
"13075145",14.9640561714406
"13075150",18.3213764380352
"13075154",29.203828468874
"13075156",35.4395269336803
"13076014",40.24569638926
"13076060",66.8094302646101
"13076088",116.892621479978
"13076090",79.1594907998429
"13076108",126.10641273384
"13076009",31.5140489988346
"13076010",21.0414672503223
"13076016",21.3913338431817
"13076030",21.7456712642202
"13076054",21.1814203160789
"13076055",39.6316914300933
"13076102",13.0002029512398
"13076106",14.9717055708268
"13076122",26.784701797251
"13076136",23.4247774879234
"13076138",11.1658075184333
"13076034",60.2668354094166
"13076053",32.2389185792108
"13076067",6.93008264358902
"13076093",22.4397768292565
"13076094",25.2583274379084
"13076103",33.2024180844188
"13076143",76.7882471970801
"13076040",28.8891081716146
"13076051",23.8666715917187
"13076075",24.8851349904637
"13076077",23.9395116730051
"13076089",75.1773707786095
"13076109",26.0480651950538
"13076125",55.805041022815
"13076151",17.14658617133
"13076165",33.613439874161
"13076168",93.2463891671281
"13076032",60.3729017434044
"13076048",65.8704022477102
"13076096",32.2436101736884
"13076104",46.670283407661
"13076135",40.7839305664077
"13076003",13.6264012955151
"13076021",19.0177992749395
"13076027",16.7276168910139
"13076037",34.1662483847051
"13076049",54.9518462193704
"13076050",72.3927017167028
"13076069",19.3390063885589
"13076076",16.742377034915
"13076097",31.6928634460088
"13076098",19.3031878016596
"13076100",19.3871180896974
"13076115",28.8170749934402
"13076161",12.8738981461625
"13076002",7.87184370193581
"13076004",16.8194696901824
"13076008",22.7907756633808
"13076013",6.42069292138584
"13076019",16.7558016407922
"13076041",15.6954755274655
"13076057",10.6066208034601
"13076064",22.9209218739338
"13076065",8.50993484387578
"13076070",18.4117419753983
"13076079",15.135050752593
"13076099",18.2321152045164
"13076110",10.0800342624254
"13076111",37.4093448472519
"13076116",20.4903379491856
"13076119",18.0056503320534
"13076131",15.3829248081274
"13076145",23.4808114549797
"13076169",32.056282493114
"13076001",37.775290397409
"13076018",11.5465895742774
"13076046",33.7046872887501
"13076058",26.1463418732593
"13076086",21.6029988683976
"13076087",21.1721255728769
"13076118",52.8905360206571
"13076134",19.9167055213022
"13076141",14.7174068603482
"13076146",14.126183097971
"13076156",23.3499897530337
"13076012",21.5014195702845
"13076017",13.1442917720306
"13076105",95.6450969929781
"13076035",38.4504595058107
"13076056",14.8286036137298
"13076068",26.741878210753
"13076085",46.6391017465382
"13076120",33.5375494662836
"13076126",47.3604223568645
"13076129",22.1213217693672
"13076160",35.8644420013549
"13076162",40.2836565842483
"13076164",46.7155827306452
"13076006",31.198723098465
"13076114",115.194535392742
"13076166",87.678072497238
"13076011",21.3541088287582
"13076015",28.8302766553557
"13076020",27.3421609432951
"13076026",24.5038459858267
"13076062",24.1252119408928
"13076072",36.8967371657495
"13076078",50.1523134748824
"13076101",25.8672101226471
"13076128",67.0933437606773
"13076148",42.1872741837203
"13076155",18.7382679698269
"13076167",26.3316314855895
"13076036",31.5911103649056
"13076063",19.6714825147415
"13076071",11.4357287239413
"13076107",11.0046412942667
"13076121",11.2477157665102
"13076130",12.7785372781384
"13076147",15.5206083799791
"13076154",12.1611827779068
"13076163",6.15951252203679
"13076152",81.6596209313211
"13076153",104.258623154643
"13076039",21.6384034389229
"13076073",29.1120414959448
"13076092",25.542164402016
"13076142",107.511935097813
"13076159",90.3526703535491
"13076005",51.0524045356266
"13076007",16.8401280919771
"13076023",24.1269080965718
"13076024",20.7784802632051
"13076025",75.9431705061192
"13076029",47.3508071295877
"13076033",35.4130171319966
"13076038",35.5649597949231
"13076044",10.2549819624994
"13076080",15.4158605110893
"13076082",28.499399062057
"13076112",18.2114714194169
"13076113",22.3078785841496
"13076117",9.52721155027371
"13076133",21.1562167155341
"13076140",42.0148380337458
"13076158",11.6863403355329
